Sample,X(ms) [03.01.2012 22:56:23 658 UTC],"Temperatura"[%MD9]
6578,1325631697558.463040,49.9954223632813
6579,1325631697608.483040,49.9710083007813
6580,1325631697658.450240,49.9435386657715
6581,1325631697708.436960,49.9710083007813
6582,1325631697758.430080,49.9710083007813
6583,1325631697808.434380,49.9954223632813
6584,1325631697858.491460,49.9954223632813
6585,1325631697908.441700,49.9710083007813
6586,1325631697958.437960,49.9710083007813
6587,1325631698008.507820,49.9710083007813
6588,1325631698058.478900,49.9710083007813
6589,1325631698108.464140,49.9954223632813
6590,1325631698158.466540,49.9710083007813
6591,1325631698208.429540,49.9710083007813
6592,1325631698258.429820,49.9710083007813
6593,1325631698308.440140,49.9710083007813
6594,1325631698358.467000,49.9710083007813
6595,1325631698408.474640,49.9435386657715
6596,1325631698458.467680,49.9710083007813
6597,1325631698508.425880,49.9710083007813
6598,1325631698558.463900,49.9954223632813
6599,1325631698608.473600,49.9710083007813
6600,1325631698658.428440,49.9435386657715
6601,1325631698708.437160,49.9954223632813
6602,1325631698758.436000,49.9710083007813
6603,1325631698808.463800,49.9710083007813
6604,1325631698858.474240,49.9710083007813
6605,1325631698908.439640,49.9435386657715
6606,1325631698958.455840,49.9954223632813
6607,1325631699008.427520,49.9710083007813
6608,1325631699058.459380,49.9954223632813
6609,1325631699108.473180,49.9954223632813
6610,1325631699158.446020,49.9710083007813
6611,1325631699208.499720,49.9954223632813
6612,1325631699258.454300,49.9954223632813
6613,1325631699308.435720,49.9954223632813
6614,1325631699358.465540,49.9954223632813
6615,1325631699408.437100,49.9435386657715
6616,1325631699458.433160,49.9954223632813
6617,1325631699508.455780,50.0198364257813
6618,1325631699558.440820,49.9710083007813
6619,1325631699608.557480,49.9710083007813
6620,1325631699658.443620,49.9435386657715
6621,1325631699708.438140,49.9954223632813
6622,1325631699758.435200,49.9954223632813
6623,1325631699808.435440,49.9954223632813
6624,1325631699858.475400,49.9954223632813
6625,1325631699908.454820,49.9710083007813
6626,1325631699958.464240,49.9954223632813
6627,1325631700008.441820,49.9710083007813
6628,1325631700058.434640,49.9954223632813
6629,1325631700108.470780,50.0198364257813
6630,1325631700158.433240,49.9710083007813
6631,1325631700208.452680,49.9710083007813
6632,1325631700258.436980,50.0198364257813
6633,1325631700308.501880,49.9954223632813
6634,1325631700358.479140,50.0198364257813
6635,1325631700408.450520,49.9435386657715
6636,1325631700458.440400,49.9954223632813
6637,1325631700508.437460,50.0198364257813
6638,1325631700558.436360,50.0198364257813
6639,1325631700608.494140,49.9954223632813
6640,1325631700658.438940,49.9710083007813
6641,1325631700708.438940,49.9954223632813
6642,1325631700758.478420,49.9710083007813
6643,1325631700808.442020,49.9710083007813
6644,1325631700858.472180,50.0198364257813
6645,1325631700908.432180,49.9954223632813
6646,1325631700958.433060,50.0198364257813
6647,1325631701008.456200,50.0198364257813
6648,1325631701058.431460,49.9954223632813
6649,1325631701108.459080,50.0198364257813
6650,1325631701158.459840,50.0198364257813
6651,1325631701208.478080,50.0198364257813
6652,1325631701258.442340,49.9954223632813
6653,1325631701308.430320,50.0198364257813
6654,1325631701358.477440,50.0442504882813
6655,1325631701408.437400,49.9710083007813
6656,1325631701458.423080,50.0198364257813
6657,1325631701508.482640,50.0442504882813
6658,1325631701558.434240,50.0198364257813
6659,1325631701608.460840,50.0198364257813
6660,1325631701658.430900,49.9954223632813
6661,1325631701708.433760,50.0442504882813
6662,1325631701758.438280,50.0442504882813
6663,1325631701808.436420,50.0442504882813
6664,1325631701858.468400,50.0442504882813
6665,1325631701908.433440,50.0442504882813
6666,1325631701958.435720,50.0198364257813
6667,1325631702008.436080,50.0442504882813
6668,1325631702058.433120,50.0198364257813
6669,1325631702108.466840,50.0442504882813
6670,1325631702158.438580,50.0198364257813
6671,1325631702208.426900,50.0442504882813
6672,1325631702258.467280,50.0442504882813
6673,1325631702308.438360,50.0198364257813
6674,1325631702358.537180,50.0198364257813
6675,1325631702408.552380,49.9954223632813
6676,1325631702458.427020,50.0442504882813
6677,1325631702508.435520,50.0442504882813
6678,1325631702558.432700,50.0686645507813
6679,1325631702608.472100,50.0442504882813
6680,1325631702658.452280,49.9954223632813
6681,1325631702708.493600,50.0198364257813
6682,1325631702758.440700,50.0442504882813
6683,1325631702808.510060,50.0198364257813
6684,1325631702858.481140,50.0198364257813
6685,1325631702908.458820,50.0198364257813
6686,1325631702958.450680,50.0686645507813
6687,1325631703008.428900,50.0442504882813
6688,1325631703058.433840,50.0198364257813
6689,1325631703108.503200,50.0442504882813
6690,1325631703158.453160,49.9954223632813
6691,1325631703208.430680,49.9954223632813
6692,1325631703258.460200,50.0198364257813
6693,1325631703308.441400,50.0198364257813
6694,1325631703358.472060,50.0198364257813
6695,1325631703408.440080,50.0198364257813
6696,1325631703458.437600,50.0442504882813
6697,1325631703508.505860,50.0442504882813
6698,1325631703558.442700,50.0198364257813
6699,1325631703608.467980,50.0198364257813
